Ulasan,Term,TF,IDF,TF-IDF
 ulasan9,butuh,1,3.7517252646048718,0.2354026267953972
 ulasan9,cepat,1,3.1570181568581788,0.19808763023681816
 ulasan9,desak,1,5.251348311031766,0.32949672469277774
 ulasan9,jos,1,5.985317486111966,0.37554974286838416
 ulasan9,men,1,7.7770769553400205,0.4879739892867137
 ulasan9,mudah,1,3.142347967110385,0.19716714673692062
 ulasan9,pokok,1,4.599023124992075,0.2885664722120668
 ulasan9,proses,1,3.8551036190587067,0.2418891188692728
 ulasan9,super,1,6.860786223465865,0.430481174653825
 ulasan9,transaksi,1,2.5869017474116873,0.16231558114009442
 ulasan10,keren,1,5.4744918623459755,1.0
 ulasan11,akun,1,2.842603022209329,0.15800010923764868
 ulasan11,analis,1,6.072328863101595,0.3375176259931264
 ulasan11,bayar,2,1.9704370952441121,0.2190452017830569
 ulasan11,bisa,1,2.8142323250801136,0.15642318371884012
 ulasan11,kecewa,1,3.4332715334863373,0.19083117589586676
 ulasan11,kredivo,1,1.8514851523827467,0.10291090737706828
 ulasan11,laku,1,3.865053949911875,0.2148308932074693
 ulasan11,limit,1,2.2436874666125006,0.12471064796954712
 ulasan11,moga,1,3.68273239311792,0.20469693300804834
 ulasan11,nya,1,2.527424760773265,0.14048158859049686
 ulasan11,pernah,1,3.7340256875054707,0.20754796287506544
 ulasan11,sah,1,5.37918168254165,0.29899049807882466
 ulasan11,selesai,1,4.781344681786029,0.26576098601270387
 ulasan11,sistem,1,4.250716430723859,0.2362671309167349
 ulasan11,terlambat,1,2.98128640974328,0.1657085335968056
 ulasan11,tidak,3,1.8730784340133146,0.3123333735374403
 ulasan11,tim,1,5.579852378003801,0.31014435655153266
 ulasan11,transaksi,1,2.5869017474116873,0.14378749177591355
 ulasan11,ujung,1,6.167639042905921,0.3428152418413074
 ulasan12,air,1,7.7770769553400205,0.23438080288588764
 ulasan12,aju,1,3.5950268126988147,0.10834472586491235
 ulasan12,bayar,1,1.9704370952441121,0.059383831620997446
 ulasan12,cukup,1,7.371611847231857,0.22216114270683393
 ulasan12,flexibel,1,7.083929774780075,0.21349115583331754
 ulasan12,gk,1,4.088197501226085,0.12320760334453398
 ulasan12,hitung,1,5.251348311031766,0.15826193317117085
 ulasan12,indihome,1,7.7770769553400205,0.23438080288588764
 ulasan12,jawara,1,7.083929774780075,0.21349115583331754
 ulasan12,jt,1,4.462890950667495,0.13449988603897992
 ulasan12,kredi,1,7.371611847231857,0.22216114270683393
 ulasan12,kunjung,1,7.083929774780075,0.21349115583331754
 ulasan12,langgan,1,5.102928305913492,0.1537889415621496
 ulasan12,level,1,5.985317486111966,0.1803818486016938
 ulasan12,limit,5,2.2436874666125006,0.33809442343794405
 ulasan12,litrik,1,7.7770769553400205,0.23438080288588764
 ulasan12,mentok,1,7.083929774780075,0.21349115583331754
 ulasan12,nilai,1,4.193558016883911,0.1263828943174999
 ulasan12,otomatis,2,5.334729919970816,0.3215496745119864
 ulasan12,serba,1,6.272999558563747,0.18905183547521012
 ulasan12,terang,1,5.425701698176543,0.1635164892337552
 ulasan12,teransaksi,1,7.7770769553400205,0.23438080288588764
 ulasan12,tidak,3,1.8730784340133146,0.16934908697187542
 ulasan12,tolak,1,3.959364629383116,0.1193249168140997
 ulasan12,transaksi,1,2.5869017474116873,0.07796246739321973
 ulasan12,ubah,1,5.174387269895637,0.15594252824358631
 ulasan13,beli,1,3.9269293536299625,0.34183719148995945
 ulasan13,kuota,1,5.831166806284708,0.5076000876683131
 ulasan13,limit,1,2.2436874666125006,0.19531184625439332
 ulasan13,ng,1,7.7770769553400205,0.6769905707514873
 ulasan13,ribet,1,4.126418714046283,0.3592026382693387
 ulasan14,accord,1,4.914876074410552,0.18025406979096442
 ulasan14,aju,1,3.5950268126988147,0.13184833232531062
 ulasan14,aplikasi,1,2.1805085649909692,0.07997059073372798
 ulasan14,bisa,1,2.8142323250801136,0.10321253725483145
 ulasan14,data,3,3.9928873214217595,0.43931983981264483
 ulasan14,di,1,4.663561646129646,0.17103706252384718
 ulasan14,diapk,1,7.7770769553400205,0.28522586349151985
 ulasan14,disalahgunakan,1,7.371611847231857,0.27035534899874186
 ulasan14,hapus,1,4.641582739410872,0.17023098169380504
 ulasan14,isi,1,4.914876074410552,0.18025406979096442
 ulasan14,kali,1,3.641910398597665,0.13356779727960766
 ulasan14,lapor,1,5.4744918623459755,0.2007780915094032
 ulasan14,nunggu,1,4.756652069195658,0.17445117253642237
 ulasan14,online,1,4.756652069195658,0.17445117253642237
 ulasan14,pinjam,2,2.9648925999676035,0.2174760663528509
 ulasan14,pinjol,1,5.174387269895637,0.18977169514596692
 ulasan14,salah,1,4.709024020206403,0.17270440424836409
 ulasan14,takdir,1,7.7770769553400205,0.28522586349151985
 ulasan14,tidak,4,1.8730784340133146,0.2747821150783166
 ulasan14,tolong,1,3.3888197709155032,0.1242856475417568
 ulasan14,unduh,1,5.138019625724763,0.18843790447225275
 ulasan14,wajib,1,6.390782594220131,0.23438323862430097
 ulasan15,ayo,1,6.5243139868446525,0.46605417519887
 ulasan15,belanja,1,3.4595888418037104,0.2471303231949179
 ulasan15,cicil,1,3.5649493574615367,0.2546565870017252
 ulasan15,keren,1,5.4744918623459755,0.3910617721162919
 ulasan15,kredivo,2,1.8514851523827467,0.26451589771019435
 ulasan15,limit,1,2.2436874666125006,0.16027430834331324
 ulasan15,pakai,1,2.6802639650027125,0.19146046834093533
 ulasan15,ragu,1,6.272999558563747,0.4481019217015366
 ulasan15,teman,1,5.4744918623459755,0.3910617721162919
 ulasan15,tidak,1,1.8730784340133146,0.13380043118817667
 ulasan16,akun,2,2.842603022209329,0.1590733884664043
 ulasan16,baik,4,5.138019625724763,0.5750519404117743
 ulasan16,bayar,1,1.9704370952441121,0.05513328858293494
 ulasan16,blokir,2,4.039407337056653,0.22604711508476627
 ulasan16,copot,1,4.57840383778934,0.1281048050949247
